,source_url,article_title,article_text,published_date
29,https://www.sudinfo.be/id693438/article/2023-08-03/disparition-du-petit-emile-de-nouvelles-revelations-ce-matin-lincendie-etait,"Disparition du petit Émile: de nouvelles révélations ce matin, l’incendie était criminel mais l’enquête n’a jamais été résolue…","Alors que l’enquête liée à la disparition du petit Émile piétine, le journal français Le Parisien fait de nouvelles révélations ce jeudi.",2023-08-03
30,https://www.sudinfo.be/id693435/article/2023-08-03/matches-dalignement-en-coupe-du-hainaut-roselies-et-fleurus-deja-en-patrons-ce,Matches d’alignement en Coupe du Hainaut : Roselies et Fleurus déjà en patrons ce mercredi soir,Nos deux formations ont parfaitement géré leurs déplacements et s’offrent donc ainsi une place au tour suivant.,2023-08-03
31,https://www.sudinfo.be/id693434/article/2023-08-03/morts-famine-perturbation-climatique-grave-une-centaine-de-revues-medicales,"Morts, famine, perturbation climatique grave: une centaine de revues médicales avertissent d’une menace nucléaire «importante et grandissante»","Une centaine de journaux médicaux à travers le monde ont lancé jeudi un rare appel commun à agir de manière urgente pour éliminer les armes nucléaires, jugeant la menace d’une catastrophe nucléaire « importante et grandissante ».",2023-08-03
32,https://www.sudinfo.be/id693432/article/2023-08-03/cargo-en-feu-au-large-des-pays-bas-le-fremantle-highway-sera-remorque-au-port,Cargo en feu au large des Pays-Bas: le Fremantle Highway sera remorqué au port d’Ems,"Le cargo Fremantle Highway, en proie aux flammes au large des Pays-Bas depuis une semaine, sera remorqué jusqu’au port d’Ems, dans la province de Groningue. Ainsi en a décidé le ministre néerlandais des Infrastructures et des Eaux, Mark Harbers.",2023-08-03
33,https://www.sudinfo.be/id693430/article/2023-08-03/si-bpost-se-scindait-en-deux-une-entite-publique-et-une-entite-privee,Si bpost se scindait en deux… une entité publique et une entité privée,"L’Union professionnelle du transport et de la logistique (UPTR) propose de scinder bpost en deux entités, l’une publique et dédiée au courrier et au service universel, l’autre privée et consacrée à ses activités de logistique et de livraison de colis",2023-08-03
34,https://www.sudinfo.be/id693264/article/2023-08-03/p2a-andenne-compte-ses-joueurson-ne-sera-pas-forfait-dimanche,P2A-Andenne compte ses joueurs:«On ne sera pas forfait dimanche»,"À un peu plus de 15 jours de la reprise du championnat, les Andennais cherchent toujours à construire une équipe pour la P2.",2023-08-03
35,https://www.sudinfo.be/id693294/article/2023-08-03/d3b-mercato-meix-devant-virton-semble-avoir-vise-juste-cette-saison,D3B - Mercato | Meix-devant-Virton semble avoir visé juste cette saison,"Sauvés de justesse en D3 la saison passée, les Méchois ne veulent plus se faire de frayeur en 2023-2024. Philippe Petit décortique pour nous le « marché » estival des Gaumais.",2023-08-03
36,https://www.sudinfo.be/id693426/article/2023-08-03/inculpation-de-donald-trump-lancien-president-est-convoque-ce-jeudi-devant-un,Inculpation de Donald Trump: l’ancien président est convoqué ce jeudi devant un tribunal fédéral pour répondre aux accusations liées à ses manœuvres «criminelles» pour inverser les résultats de l’élection de 2020,"L’ancien président américain Donald Trump, en campagne pour reconquérir la Maison Blanche, est convoqué jeudi devant un tribunal fédéral à Washington.",2023-08-03
37,https://www.sudinfo.be/id693424/article/2023-08-03/deux-anciens-fonctionnaires-obtiennent-gain-de-cause-pour-une-pension-plus,Deux anciens fonctionnaires obtiennent gain de cause pour une pension plus élevée,"Deux fonctionnaires à la retraite qui avaient saisi la justice après que leur pension mensuelle a été réduite au plafond maximum ont obtenu gain de cause en référé, relatent Het Laatste Nieuws et De Morgen jeudi.",2023-08-03
38,https://www.sudinfo.be/id693423/article/2023-08-03/la-moitie-des-accidents-mortels-sur-autoroute-lieu-pres-dune-bretelle-selon,"La moitié des accidents mortels sur autoroute a lieu près d’une bretelle, selon l’institut Vias","Plus d’un accident mortel sur deux qui s’est produit sur une autoroute au cours de la période 2021-2022 a eu lieu à proximité d’une bretelle d’entrée ou de sortie, a indiqué jeudi Vias par communiqué.",2023-08-03
39,https://www.sudinfo.be/id693422/article/2023-08-03/nebulosite-abondante-orages-rafales-de-vent-temperatures-automnales-lete-se-fait,"Nébulosité abondante, orages, rafales de vent, températures automnales: l’été se fait attendre en Belgique ce jeudi, voici les prévisions météo","La nébulosité sera abondante, jeudi, avec des averses qui pourront encore être assez fortes et accompagnées d’orages et de rafales de 50 à 70 km/h. ",2023-08-03
40,https://www.sudinfo.be/id691685/article/2023-08-03/laura-laune-bouleversee-par-la-mort-de-lhumoriste-guillaume-bats,"Laura Laune, bouleversée par la mort de l’humoriste Guillaume Bats","L’humoriste est décédé le 1er juin dernier, à l’âge de 36 ans.",2023-08-03
41,https://www.sudinfo.be/id693200/article/2023-08-03/coupe-de-la-province-p1-p2-et-p3-p4-fin-du-premier-tour-ce-jeudi-soir-voici-le,Coupe de la Province (P1-P2 et P3-P4) | Fin du premier tour ce jeudi soir: voici le programme complet des rencontres!,"Le premier tour de la Coupe de la Province 2022-2023 se termine ce jeudi soir. Il reste des rencontres très intéressantes à disputer, que ce soit en P1-P2 ou en P3-P4.",2023-08-03
42,https://www.sudinfo.be/id693395/article/2023-08-02/basket-julia-franquin-panthers-de-liege-et-la-belgique-eliminees-par-lespagne-en,Basket | Julia Franquin (Panthers de Liège) et la Belgique éliminées par l’Espagne en huitièmes de finale de l’Euro U20,"La jeune et talentueuse joueuse des Panthers de Liège et ses coéquipières de la sélection nationale belge n’ont pas été en mesure de créer l’exploit à la Jeep Arena de Vilnius, en Lituanie.",2023-08-02
43,https://www.sudinfo.be/id693394/article/2023-08-02/amical-le-raec-mons-partage-contre-anderlecht-b-1-1-la-base-tactique-que-je,Amical - Le RAEC Mons a partagé contre Anderlecht B (1-1): «La base tactique que je souhaite se met petit à petit en place»,"Face à une formation anderlechtoise très jeune mais certainement pas dénuée de talent, les Montois ont encore affiché pas mal de progrès dans l’élaboration du jeu. À confirmer.",2023-08-02
44,https://www.sudinfo.be/id693393/article/2023-08-02/amical-match-spectaculaire-et-pluie-de-buts-entre-binche-et-soignies-videos-et,Amical | Match spectaculaire et pluie de buts entre Binche et Soignies (VIDÉOS et PHOTOS),"La D2 binchoise a fait face à une belle opposition sonégienne (P1), ce mercredi soir à Leval. Retour en photos et vidéos sur la rencontre.",2023-08-02
45,https://www.sudinfo.be/id693379/article/2023-08-02/tour-de-namur-aaron-dockx-vainqueur-autoritaire-vresse-sur-semois-pour-une,"Tour de Namur: Aaron Dockx, vainqueur autoritaire à Vresse-sur-Semois pour une première étape chahutée","La première étape du Tour de Namur a été disputée mercredi entre Bièvre et Vresse-sur-Semois. Cette étape, qualifiée « d’ardennaise », a été très agitée, marquée par la chute d’un arbre sur le parcours et un sprint massif.",2023-08-02
46,https://www.sudinfo.be/id693358/article/2023-08-02/n1-une-nouvelle-arrivee-virton-avant-le-match-de-ce-jeudi-seraing,N1 | Une nouvelle arrivée à Virton avant le match de ce jeudi à Seraing,Il était présent au club depuis la semaine passée.,2023-08-02
47,https://www.sudinfo.be/id693250/article/2023-08-02/crossfit-stand-nouveau-nom-et-nouveau-projet-sur-le-site-de-lancienne-caserne-de,CrossFit Stand Up: nouveau nom et nouveau projet sur le site de l’ancienne caserne de Saive,"Nouveaux gérants, changement de nom, travaux et nouvelle décoration, le CrossFit à l’ancienne caserne de Saive a subi une véritable cure de jouvence. Une fierté pour Pierre Germain et Hervé Prégardien, les propriétaires.",2023-08-02
48,https://www.sudinfo.be/id693298/article/2023-08-02/futsal-le-tirage-de-nos-clubs-pour-le-1er-tour-de-la-coupe-de-belgique-et-la,Futsal | Le tirage de nos clubs pour le 1er tour de la Coupe de Belgique et la première journée en D2-D3,La Coupe aura lieu le 20 septembre tandis que la reprise du championnat est fixée au 1er septembre.,2023-08-02
49,https://www.sudinfo.be/id693347/article/2023-08-02/coupe-de-belgique-villers-passe-finalement-au-second-tour-aux-depens-detterbeek,Coupe de Belgique | Villers passe finalement au second tour aux dépens d’Etterbeek,"La nouvelle est tombée il y a peu. Alors qu’Etterbeek s’était imposé sur le terrain de Villers samedi sur le score de 2-3, c’est finalement Villers qui a son ticket pour le second tour de la Coupe de Belgique.",2023-08-02
50,https://www.sudinfo.be/id693339/article/2023-08-02/la-binchoise-licai-pourtois-marque-au-fer-rouge-lhistoire-du-ju-jitsu-il-y-eu,La Binchoise Licaï Pourtois a marqué au fer rouge l’histoire du ju-jitsu: «Il y a eu des moments de doute»,"De ses débuts à sa médaille d’or aux Jeux Mondiaux, en passant par son choix d’arrêter les compétitions et sa reconversion, la championne binchoise Licaï Pourtois se livre sans filtre sur ces années où elle a connu les sommets du ju-jitsu.",2023-08-02
51,https://www.sudinfo.be/id693257/article/2023-08-02/tennis-deja-la-15e-edition-du-tournoi-itf-15000-deupen-une-atmosphere-de-tournoi,Tennis | Déjà la 15e édition du tournoi ITF 15.000$ d’Eupen: «Une atmosphère de tournoi international qui profite aux joueurs locaux»,"Le KTC Eupen organise la 15e édition du Tchamba Open, l’un des cinq tournois ITF 15.000 dollars organisés en Belgique. Ce tournoi international est devenu une référence au fil des années.",2023-08-02
52,https://www.sudinfo.be/id693286/article/2023-08-02/tennis-quinzieme-edition-de-litf-15000-du-ktc-eupen-gilles-arnaud-bailly-tc-vise,Tennis | Quinzième édition de l’ITF 15.000$ du KTC Eupen: Gilles-Arnaud Bailly (TC Visé) sera de la partie,"Le KTC Eupen organise, à partir de ce dimanche 6 août, la quinzième édition du Tchamba Open, l’un des cinq tournois ITF 15.000 dollars organisés en Belgique. Ce tournoi international est devenu une référence au fil des années.",2023-08-02
53,https://www.sudinfo.be/id693266/article/2023-08-02/d1b-christophe-preseaux-naccompagnera-pas-les-jeunes-des-francs-borains-en,D1B – Christophe Préseaux n’accompagnera pas les jeunes des Francs Borains en élites: «J’espère avoir apporté ma pierre à l’édifice»,"Sans faire de vague, le Dourois a pris congé du RFB où le duo Pascal Michel-Romuald Gorniak avait été choisi pour lui succéder à la tête des U21 élites.",2023-08-02
54,https://www.sudinfo.be/id693306/article/2023-08-02/natation-mouscron-redore-son-blason-avec-16-medailles-decrochees-aux,Natation | Mouscron redore son blason avec 16 médailles décrochées aux championnats de Belgique,"Discrets lors de la première semaine de compétition, les Dauphins ont enfilé 16 médailles, ce week-end, aux championnats de Belgique. De retour du Japon, Logan Vanhuys a parfaitement préparé la coupe du Monde qui fait escale à Paris.
                ",2023-08-02
55,https://www.sudinfo.be/id693301/article/2023-08-02/mondiaux-dathletisme-de-budapest-robin-vanderbemden-seraing-complete-la,Mondiaux d’athlétisme de Budapest | Robin Vanderbemden (Seraing) complète la sélection belge du relais,"La sélection belge pour les Mondiaux d’athlétisme de Budapest, qui se tiendront en Hongrie du 19 au 27 août, a été dévoilée. Elle consiste en un groupe de 26 athlètes qui courent en indiviudel, avec 8 autres pour les relais.",2023-08-02
56,https://www.sudinfo.be/id693296/article/2023-08-02/crossfit-arthur-loncar-engis-brille-parmi-le-gratin-europeen-sur-le-podium-grace,CrossFit | Arthur Loncar (Engis) brille parmi le gratin européen: «Sur le podium grâce à notre état d’esprit de guerriers»,L’Engissois Arthur Loncar et son partenaire d’entraînement Simon Bodelet ont brillé en duo à Marseille lors d’une compétition de CrossFit de très haut niveau et ont déjà d’autres projets.,2023-08-02
57,https://www.sudinfo.be/id693258/article/2023-08-02/le-point-sur-les-tournois-de-tennis-dans-la-region-de-charleroi-farciennes-et,"Le point sur les tournois de tennis dans la région de Charleroi : Farciennes et Jamioulx ont fait face aux éléments, un duel de soeurs jumelles à Gosselies","Le mauvais temps a compliqué la tâche des organisateurs, surtout à Gosselies, où Charline et Valentine George, habituées à jouer ensemble en double, s’affrontaient.",2023-08-02
58,https://www.sudinfo.be/id693292/article/2023-08-02/p1-nothomb-sattend-vivre-une-saison-compliquee-noyau-complet-mercato,"P1 | Nothomb s’attend à vivre une saison compliquée (noyau complet, mercato,...)"," Nothomb s’attend à souffrir en 2023-24. « On le sait. Il importe de prendre des points au début », clame le président Eric Schroeder. Rester en P1 sera un défi de taille pour les Attertois.",2023-08-02
59,https://www.sudinfo.be/shopping/bons-plans/id693285/incroyable-offrez-vous-la-qualite-du-televiseur-lg-full-led-smart-4k-50-pouces,Incroyable : offrez-vous la qualité du téléviseur LG Full Led Smart 4K 50 pouces au meilleur prix avec MediaMarkt,"Les soldes sont terminées mais cela n’empêche pas MediaMarkt de continuer à proposer des prix canons ! En ce moment, le spécialiste du high-tech affiche le téléviseur LG Full Led Smart 4K 50 pouces à seulement de 444 €. ",2023-08-02
60,https://www.sudinfo.be/shopping/bons-plans/id693282/bic-pelikan-preparez-votre-rentree-scolaire-prix-mini-en-profitant-des-collectgo,"Bic, Pelikan : préparez votre rentrée scolaire à prix mini en profitant des Collect&Go Deals de Colruyt","Vous redoutez la réception de la liste de fournitures scolaires à acheter pour la rentrée, et surtout de découvrir le montant de vos achats ? Profitez des Collect&Go Deals pour acheter tout ce qu’il vous faut à prix réduit. ",2023-08-02
61,https://www.sudinfo.be/id693274/article/2023-08-02/star-academy-2023-les-premieres-images-du-casting-devoilees-avec-une-belle,"«Star Academy» 2023: les premières images du casting dévoilées, avec une belle surprise pour les candidats (vidéo)",Encore trois mois de patience avant le prime de lancement avec Nikos Aliagas sur TF1.,2023-08-02
62,https://www.sudinfo.be/id667502/article/2023-08-02/attention-cette-interpretation-trompeuse-dune-decision-de-la-cour-de-cassation,"Attention à cette interprétation trompeuse d'une décision de la Cour de cassation sur la loi ""anti-squat""",,2023-08-02
63,https://www.sudinfo.be/id693256/article/2023-08-02/basket-l9-flenu-repris-les-entrainements-dans-une-ambiance-au-top-postes-doubles,Basket | L’9 Flénu a repris les entraînements dans une ambiance au top: «Postes doublés et niveau plus élevé» (VIDÉOS),"Après une fin de saison perturbée par les blessures et le déménagement à Frameries, les Flénusiens ne pourront plus se cacher. Ils viseront au moins le top 3.",2023-08-02
64,https://www.sudinfo.be/id693254/article/2023-08-02/javais-oublie-quel-point-elles-etaient-belles-robbie-williams-se-devoile-les,«J’avais oublié à quel point elles étaient belles»: Robbie Williams se dévoile les fesses à l’air à l’occasion de la pleine lune (photo),Chacun profite de la pleine lune à sa façon…,2023-08-02
65,https://www.sudinfo.be/id693253/article/2023-08-02/tennis-qualites-tenacite-et-amitie-la-recette-gagnante-des-messieurs-35-ans-2-de,"Tennis | Qualités, ténacité et amitié : la recette gagnante des messieurs 35 ans 2 de Jamioulx en interclubs","Les messieurs 35 ans 2 de Jamioulx sont passés par tous les états d’âme en finale des interclubs hennuyers à Ath le week-end dernier. Menés 3-1 après les simples, ils ont fait la différence dans des doubles plus que serrés.",2023-08-02
66,https://www.sudinfo.be/id693251/article/2023-08-02/tennis-itf-hechingen-leupenoise-marie-benoit-sortie-au-premier-tour,Tennis – ITF Hechingen| L’Eupenoise Marie Benoit sortie au premier tour,"Marie Benoit (WTA 189) s’est inclinée au 1er tour du tournoi de tennis ITF W60 d’Hechingen, épreuve sur terre battue dotée de 60.000 dollars, mercredi, en Allemagne.",2023-08-02
67,https://www.sudinfo.be/id693167/article/2023-08-02/p2b-jeremie-czagiel-quitte-huy-d3b-acff-pour-rejoindre-warsage-cet-ete-le,P2B | Jérémie Czagiel a quitté Huy (D3B ACFF) pour rejoindre Warsage cet été: «Le football n’est plus ma priorité»,"
                    En mars dernier, le FC Warsage (P2B) officialisait l’arrivée de Jérémie Czagiel en provenance de Huy (D3B ACFF). Un bond en arrière que l’ancien Sprimontois justifie par des raisons professionnelles et privées.
                ",2023-08-02
68,https://www.sudinfo.be/id693174/article/2023-08-02/hockey-sur-glace-bene-league-boet-van-gestel-restera-une-saison-de-plus-chez-les,Hockey sur glace (BeNe League) | Boet van Gestel restera une saison de plus chez les Bulldogs de Liège,Nouvelle prolongation de contrat chez les Sang et Marine.,2023-08-02
69,https://www.sudinfo.be/id693243/article/2023-08-02/superbe-plateau-pour-la-16e-edition-du-tournoi-5-etoiles-de-la-hulpe,Superbe plateau pour la 16e édition du tournoi 5 étoiles de La Hulpe!,Les qualifications du Trinergy Open 2023 débutent ce jeudi 3 août dans les installations du Royal TC 1310 La Hulpe.,2023-08-02
70,https://www.sudinfo.be/id693240/article/2023-08-02/natation-pauline-zeller-championne-de-belgique-en-100m-papillon-la-fois-contente,Natation- Pauline Zeller championne de Belgique en 100m papillon: «À la fois contente et déçue»,La Sombreffoise a décroché son premier titre national.,2023-08-02
71,https://www.sudinfo.be/id693237/article/2023-08-02/amical-la-raal-simpose-sans-trop-de-difficultes-face-mondercange-video-et-photos,Amical | La RAAL s’impose sans trop de difficultés face à Mondercange (vidéo et photos): «On a franchi une étape»,"Ce mardi, pour son quatrième match de préparation et son premier au stade du Tivoli, la RAAL recevait la visite de Mondercange, une D1 luxembourgeoise. Après une ouverture du score dès l’entame de match, les Loups se sont imposés.",2023-08-02
72,https://www.sudinfo.be/id693234/article/2023-08-02/cyclisme-un-sacre-la-philippe-gilbert-pour-edouard-claisse-lors-de-la-derniere,Cyclisme | Un sacre à la Philippe Gilbert pour Edouard Claisse lors de la dernière étape du Tour de l’Ain U17 (+vidéo de l’arrivée du coureur de chez Wanty Cycling Team),"Après avoir remporté l’étape-reine mardi, le coureur originaire de Vaudignies a remis le couvert ce mercredi à Lélex Mont Jura où il s’est imposé en solitaire. Il a célébré sa victoire à la manière de Philippe Gilbert au Ronde 2017 !",2023-08-02
73,https://www.sudinfo.be/id693230/article/2023-08-02/bear-vu-la-saison-2-de-la-serie-signee-disney-voici-ce-que-ca-vaut,"«The Bear»: on a vu la saison 2 de la série signée Disney+, voici ce que ça vaut","Ce mercredi 2 août, Disney+ sert la deuxième saison de l’excellente série culinaire « The Bear », avec Jeremy Allen White. Un régal pour nous, mais pas toujours du gâteau pour sa star principale.",2023-08-02
74,https://www.sudinfo.be/id693180/article/2023-08-02/hockey-verviers-annonce-quatre-transferts-entrants-garder-une-identite-locale,Hockey | Verviers annonce quatre transferts entrants: «Garder une identité locale forte»,Verviers déroge un peu à ses principes en actant l’arrivée de quatre éléments extérieurs : trois pour les Béliers et un pour les Brebis.,2023-08-02
75,https://www.sudinfo.be/id693221/article/2023-08-02/kartcross-le-pilote-de-ciney-marius-debuisson-continue-son-apprentissage,Kartcross: le pilote de Ciney Marius Debuisson continue son apprentissage,Il n’y aura pas que du rallycross à Mettet ce week-end.,2023-08-02
76,https://www.sudinfo.be/id693218/article/2023-08-02/il-essaye-de-me-battre-le-jour-ou-sinead-oconnor-ete-agressee-par-prince,«Il a essayé de me battre»: le jour où Sinead O’Connor a été agressée par Prince,"L’interprète de « Nothing compares 2 U » est décédée à 56 ans au terme d’une vie loin d’être un conte de fées, faite de coups d’éclat, de scandales et de drames, sur laquelle on revient dans Ciné-Télé-Revue.",2023-08-02
77,https://www.sudinfo.be/id693217/article/2023-08-02/football-presentation-des-equipes-de-p3a-peruwelz-b-luingne-b-le-pays-vert-b-et,"Football | Présentation des équipes de P3A - Péruwelz B, Luingne B, le Pays Vert B et Tournai B peuvent croire à la P2 (+les noyaux, photos et vidéo)","Alors que Péruwelz B et Luingne B ont réalisé une toute bonne saison l’an dernier, Tournai B et le Pays Vert B ont connu quelques difficultés. Mais cette saison pourrait bien voir sortir l’un des quatre de cette P3…",2023-08-02
78,https://www.sudinfo.be/id693213/article/2023-08-02/tennis-deux-finales-pour-le-siraultois-fabian-ferdin-au-tournoi-du-moulin-papier,"Tennis - Deux finales pour le Siraultois Fabian Ferdin au tournoi du Moulin à Papier: «Ce club, c’est un peu comme dans les BD d’Astérix»",Les conditions atmosphériques abominables ont un peu gâché la fête lors du tournoi de doubles du Moulin à Papier.,2023-08-02
79,https://www.sudinfo.be/id693211/article/2023-08-02/football-edgar-demez-le-plus-ancien-affilie-daubel-est-decede-90-ans,"Football | Edgar Demez, le plus ancien affilié d’Aubel, est décédé à 90 ans","Le club d’Aubel pleure Edgar Demez, l’un de ses membres historiques.",2023-08-02
80,https://www.sudinfo.be/id693202/article/2023-08-02/typh-barrow-reviendra-t-elle-dans-la-version-adulte-de-voice-sur-la-rtbf-jai,Typh Barrow reviendra-t-elle dans la version adulte de «The Voice» sur la RTBF? «J’ai déjà vécu quatre saisons incroyables…»,"La chanteuse belge connaîtra les joies de la maternité d’ici quelques mois. En attendant, elle se livre à Ciné-Télé-Revue.",2023-08-02
81,https://www.sudinfo.be/id693160/article/2023-08-02/futsal-n1-ligue-giovanni-pupillo-nouveau-president-du-rsc-la-louviere-je-nai-pas,"Futsal (N1 Ligue) | Giovanni Pupillo, nouveau président du RSC La Louvière: «Je n’ai pas hésité»","Un an après la fusion entre le Chievo et le Red Star La Louvière et une montée en Nationale 1, le RSC La Louvière a un nouveau président connu dans la région du Centre pour son passage notamment à La Louvière Centre. ",2023-08-02
82,https://www.sudinfo.be/id693194/article/2023-08-02/jeu-de-balle-eloise-clement-assure-aussisur-un-ballodrome,Jeu de balle | Eloïse Clément assure aussisur un ballodrome,La Montroeuloise de 13 ans a contribué au sacre de Tourpes lors de la journée finale de la coupe de Belgique chez les U16.,2023-08-02
83,https://www.sudinfo.be/id691438/article/2023-08-02/dans-la-maison-kristin-scott-thomas-la-discrete,"«Dans la maison»: Kristin Scott Thomas, la discrète",Le thriller de François Ozon est diffusé ce mercredi soir sur Arte.,2023-08-02
84,https://www.sudinfo.be/id693178/article/2023-08-02/il-y-avait-de-lalcool-partout-autour-de-moi-en-permanence-melissa-gilbert,«Il y avait de l’alcool partout autour de moi en permanence»: Melissa Gilbert rétablit la vérité sur Michael Landon et les coulisses de «La petite maison dans la prairie» (vidéo),"Quarante ans après avoir prêté ses traits à Laura Ingalls, l’actrice, qui fêtera ses 60 ans l’année prochaine, revient sur la série qui a changé sa vie.",2023-08-02
85,https://www.sudinfo.be/id693176/article/2023-08-02/une-equipe-dames-vu-le-jour-waremme-en-p2-ne-se-fixe-pas-dobjectifs-precis-veut,"Une équipe dames a vu le jour à Waremme, en P2: «On ne se fixe pas d’objectifs précis, on veut surtout prendre du plaisir»","À l’image de nombreux clubs de notre arrondissement, le Stade Waremmien a décidé de prendre le train en marche en mettant sur pied une équipe féminine. Drivée par Maxime Raskin, celle-ci voudra avant tout se découvrir et s’amuser. Présentation.",2023-08-02
86,https://www.sudinfo.be/id693158/article/2023-08-02/d1b-le-rfc-liege-organise-son-grand-fan-day-ce-dimanche-voici-le-programme,D1B | Le RFC Liège organise son grand fan day ce dimanche: voici le programme complet des festivités!,"Le matricule 4 organise son grand fan day ce dimanche 6 août, à Rocourt, l’occasion de mettre le club et les joueurs mais également les supporters en valeur.",2023-08-02
87,https://www.sudinfo.be/id693169/article/2023-08-02/tennis-lactualite-dune-quinzaine-de-clubs-de-la-region-de-charleroi-dans-le-tour,Tennis | L’actualité d’une quinzaine de clubs de la région de Charleroi dans le tour des courts,Retrouvez dans cet article les dernières infos en provenance des clubs de la région de Charleroi.,2023-08-02
88,https://www.sudinfo.be/id693159/article/2023-08-02/le-louvierois-tristan-navez-participe-au-province-cycling-tour-avec-les-espoirs,Le Louviérois Tristan Navez a participé au Province Cycling Tour avec les espoirs du cyclisme: «Une très belle expérience»,"Après une blessure au genou l’éloignant des terrains de foot durant deux ans, Tristan Navez s’était mis au cyclisme pour sa rééducation. Depuis, le Louviérois a raccroché les crampons pour s’investir dans sa nouvelle passion.",2023-08-02
89,https://www.sudinfo.be/id693157/article/2023-08-02/football-d2-acff-matheo-vroman-sest-engage-avec-acren-lessines,Football (D2 ACFF) | Mathéo Vroman s’est engagé avec Acren-Lessines,"Buteur mardi soir en amical contre Flénu, l’attaquant a trouvé un accord avec la REAL.",2023-08-02
90,https://www.sudinfo.be/id693154/article/2023-08-02/elle-avait-son-petit-caractere-foucault-reichmann-stephane-bern-les-miss-france,"«Elle avait son petit caractère»: Foucault, Reichmann, Stéphane Bern, les Miss France… pluie d’hommages pour Geneviève de Fontenay, décédée à l’âge de 90 ans",Les hommages affluent suite à l’annonce de la mort de Geneviève de Fontenay.,2023-08-02
91,https://www.sudinfo.be/id693150/article/2023-08-02/le-rsw-liege-basket-va-devenir-le-tout-premier-club-belge-participer-leuropean,Le RSW Liège Basket va devenir le tout premier club belge à participer à l’European North Basketball League,Le RSW Liège ouvre une nouvelle ère en devenant le tout premier club belge à prendre part à l’European North Basketball League.,2023-08-02
92,https://www.sudinfo.be/id693143/article/2023-08-02/ca-me-tracasse-quand-genevieve-de-fontenay-evoquait-la-mort-lors-de-son-90eme,«Ça me tracasse»: quand Geneviève de Fontenay évoquait la mort lors de son 90ème anniversaire,"La « dame au chapeau » s’était confiée à Ciné-Télé-Revue, en août 2022.",2023-08-02
93,https://www.sudinfo.be/shopping/bons-plans/id692929/back-school-trouve-le-smartphone-ideal-pour-la-rentree-de-votre-ado-et-il-est,Back to school : on a trouvé le smartphone idéal pour la rentrée de votre ado (et il est affiché à moins de 150 euros !),"Outre les fournitures scolaires et autres vêtements de rentrée, c’est le moment d’offrir un smartphone à votre ado pour rester en contact avec lui. Le Samsung Galaxy A14 est le GSM parfait pour une année scolaire en toute sérénité !",2023-08-02
94,https://www.sudinfo.be/id693133/article/2023-08-02/coupe-de-la-province-mageret-simpose-bastogne-et-tous-les-autres-resultats,Coupe de la province | Mageret s’impose à Bastogne et tous les autres résultats (+PHOTOS),Les « Rouge et Blanc » ont livré une belle prestation aux Récollets.,2023-08-02
95,https://www.sudinfo.be/id693132/article/2023-08-02/elle-restera-jamais-dans-ma-memoire-lhommage-de-sylvie-tellier-genevieve-de,"«Elle restera à jamais dans ma mémoire»: l’hommage de Sylvie Tellier à Geneviève de Fontenay, figure emblématique des Miss France (photo)",L’ancienne directrice générale de la société Miss France vient de rendre hommage à la « dame au chapeau ».,2023-08-02
96,https://www.sudinfo.be/id693122/article/2023-08-02/genevieve-de-fontenay-ancienne-dirigeante-du-comite-miss-france-est-morte-lage,"Geneviève de Fontenay, ancienne dirigeante du comité Miss France, est morte à l’âge de 90 ans",Son fils l’a annoncé ce mercredi matin.,2023-08-02
97,https://www.sudinfo.be/id693119/article/2023-08-02/incroyable-je-suis-amoureux-54-ans-jennifer-lopez-se-devoile-en-maillot-de-bain,"«Incroyable», «Je suis amoureux»: à 54 ans, Jennifer Lopez se dévoile en maillot de bain, ses fans sont sous le charme (photos)",Et la star semble plus épanouie que jamais !,2023-08-02
98,https://www.sudinfo.be/id693117/article/2023-08-02/d3a-karabagli-sengage-avec-larquet,D3A: Karabagli s’engage avec l’Arquet,"Le jeune joueur en test, formé à l’Arquet, a signé ce mardi soir.",2023-08-02
99,https://www.sudinfo.be/shopping/bons-plans/id692916/nike-peine-les-soldes-finies-les-air-force-1-sont-disponibles-sur-le-shop-avec,"Nike : à peine les soldes finies, les Air Force 1 sont disponibles sur l'e-shop avec une remise exceptionnelle de -30% !","Les soldes d’été sont officiellement terminées. Mais pas de panique, Nike vous propose encore de belles réductions. En ce moment, les sneakers Nike Air Force 1 Premium passent de 129,99€ à seulement 90,97€, soit une remise immédiate de 30%. Foncez !",2023-08-02
100,https://www.sudinfo.be/id691420/article/2023-08-02/crimes-et-indices-ophelie-fontana-nous-presente-simone-weber-une-meurtriere,"«Crimes et indices»: Ophélie Fontana nous présente Simone Weber, une meurtrière fascinante","Au menu de la série de faits divers présentée par Ophélie Fontana, une sombre histoire de jalousie qui tourne mal. Un cadavre découpé, un procès retentissant et une meurtrière fascinante.",2023-08-02
101,https://www.sudinfo.be/id693104/article/2023-08-02/ca-fait-plusieurs-fois-que-ca-marrive-kendji-girac-buzze-trop-tard-dans-voice,"«Ça fait plusieurs fois que ça m’arrive»: Kendji Girac buzze trop tard dans «The Voice Kids» avant de s’excuser auprès du jeune talent, fan du chanteur","Heureusement, Slimane s’était retourné, à temps.",2023-08-02
